15566	tt1161418	5.7	5579	154.9439222042141	6.469951377633711	20.40943273905997	Adventure,Comedy	English	USA	PG_13	2010	05	0	89
10997	tt0045917	6.4	3263	154.9439222042141	6.469951377633711	10.204716369529985	Horror,Sci-Fi	English	USA	APPROVED	1953	04	0	78
3012	tt0478311	7.2	185332	154.9439222042141	6.469951377633711	10.204716369529985	Comedy,Drama,Romance	English	USA	R	2007	06	1	129
13678	tt0119365	6.2	1972	154.9439222042141	6.469951377633711	10.204716369529985	Crime,Thriller	English	USA	R	1998	03	1	108
13721	tt0257019	5.3	772	154.9439222042141	6.469951377633711	20.40943273905997	Drama	English	USA	R	2002	11	1	96
2389	tt0033238	7.6	4355	154.9439222042141	6.469951377633711	20.40943273905997	Drama,War,Romance	English	USA	APPROVED	1940	05	1	108
7762	tt0078481	7	1753	154.9439222042141	6.469951377633711	20.40943273905997	Comedy,Drama,Romance	English,Italian	USA	PG	1978	08	0	125
18454	tt0305357	4.7	68873	154.9439222042141	6.469951377633711	20.40943273905997	Action,Adventure,Comedy,Crime	English,Mandarin,Spanish	USA	PG_13	2003	06	1	106
12894	tt0091419	6.7	31310	154.9439222042141	6.469951377633711	10.204716369529985	Comedy,Musical	English	USA	PG_13	1986	12	1	94
2066	tt0094812	7	24372	154.9439222042141	6.469951377633711	10.204716369529985	Comedy,Romance,Sport	English	USA	R	1988	06	0	108
6396	tt0271885	6.1	973	154.9439222042141	6.469951377633711	20.40943273905997	Drama	English	USA	R	2002	07	0	101
17335	tt0107819	4.4	971	154.9439222042141	6.469951377633711	20.40943273905997	Action,Adventure,Sci-Fi	English,German	USA	PG_13	1994	06	1	97
18575	tt0196857	5.2	7490	154.9439222042141	6.469951377633711	10.204716369529985	Comedy,Drama,Sport	English	USA	R	2000	01	1	124
15854	tt0417225	5.9	3580	154.9439222042141	6.469951377633711	10.204716369529985	Crime,Drama,Musical,Romance	English	USA	R	2006	08	1	121
17530	tt0099800	5.8	5444	154.9439222042141	6.469951377633711	10.204716369529985	Comedy,Music,Romance	English	USA	R	1990	03	1	100
477	tt0054047	7.8	40354	154.9439222042141	6.469951377633711	10.204716369529985	Action,Adventure,Drama,Thriller,Western	English,Spanish	USA	unrated	1960	10	1	128
10886	tt0034409	6.7	987	154.9439222042141	6.469951377633711	20.40943273905997	Comedy,Musical,Romance	English	USA	APPROVED	1941	09	0	88
10793	tt0051913	6.9	562	154.9439222042141	6.469951377633711	20.40943273905997	Romance,Comedy	English	USA	APPROVED	1959	08	1	103
18213	tt0465624	5.2	37902	154.9439222042141	6.469951377633711	10.204716369529985	Comedy,Crime,Drama,Romance,Sci-Fi,Thriller	English	USA	PG_13	2006	07	1	95
8652	tt0090774	6.6	1869	154.9439222042141	6.469951377633711	10.204716369529985	Comedy	English	USA	PG_13	1986	12	0	108
2972	tt0120655	7.3	130330	154.9439222042141	6.469951377633711	10.204716369529985	Adventure,Comedy,Fantasy	English	USA	R	1999	11	1	130
7730	tt0090110	6.9	2024	154.9439222042141	6.469951377633711	10.204716369529985	Biography,Drama,Music,Musical	English	USA	PG_13	1985	10	0	115
2001	tt0362270	7.2	82405	154.9439222042141	6.469951377633711	20.40943273905997	Adventure,Comedy,Drama	English,Icelandic,Filipino,Portuguese,French,Tagalog,German,Italian	USA	R	2004	12	1	119
16940	tt1092633	5.7	13244	154.9439222042141	6.469951377633711	20.40943273905997	Comedy	English	USA	R	2009	08	1	89
18978	tt0098309	4.9	7938	154.9439222042141	6.469951377633711	20.40943273905997	Comedy	English,French	USA	PG_13	1989	12	1	99
1322	tt0055019	7.8	1114	154.9439222042141	6.469951377633711	10.204716369529985	Drama	English	USA	PG_13	1963	01	0	84
13099	tt0026714	6.9	1541	154.9439222042141	12.939902755267422	20.40943273905997	Comedy,Fantasy,Romance	English	USA	unrated	1935	10	0	133
14512	tt0073240	5.9	2694	154.9439222042141	6.469951377633711	20.40943273905997	Drama,Thriller,Action	English	USA	PG	1975	12	1	122
15830	tt0090966	6	8855	154.9439222042141	6.469951377633711	20.40943273905997	Comedy	English	USA	R	1986	01	1	103
5072	tt0067756	6.7	11969	154.9439222042141	6.469951377633711	20.40943273905997	Adventure,Drama,Sci-Fi	English	USA	G	1972	03	1	89
9226	tt0034521	4	578	154.9439222042141	6.469951377633711	10.204716369529985	Mystery,Thriller,War	English	USA	APPROVED	1942	03	1	64
15105	tt0099242	6.2	993	154.9439222042141	6.469951377633711	10.204716369529985	Biography,Drama	English	USA	R	1990	04	1	97
18662	tt0077942	2.7	614	154.9439222042141	6.469951377633711	10.204716369529985	Drama,Romance	English	USA	R	1978	12	1	102
16783	tt1673434	5.9	52901	154.9439222042141	6.469951377633711	20.40943273905997	Adventure,Drama,Fantasy,Romance	English	USA	PG_13	2012	11	1	115
13229	tt0426459	6.4	18350	154.9439222042141	6.469951377633711	20.40943273905997	Action,Comedy,Horror,Thriller	English	USA	R	2007	01	0	95
