15566	tt1161418	5.7	5579	0.6331652328685851	0.2809364548494983	0.6305732484076434	Adventure,Comedy	English	USA	PG_13	2010	05	0	89
10997	tt0045917	6.4	3263	0.7105903292791458	0.3210702341137124	0.2738853503184714	Horror,Sci-Fi	English	USA	APPROVED	1953	04	0	78
3012	tt0478311	7.2	185332	0.7011447429758021	0.3846153846153845	0.3131634819532909	Comedy,Drama,Romance	English	USA	R	2007	06	1	129
13678	tt0119365	6.2	1972	0.6468541840834929	0.3200411628505273	0.27070063694267515	Crime,Thriller	English	USA	R	1998	03	1	108
13721	tt0257019	5.3	772	0.5910943184124655	0.2541806020066889	0.5796178343949044	Drama	English	USA	R	2002	11	1	96
2389	tt0033238	7.6	4355	0.7733610204687037	0.378483835005574	0.8121019108280255	Drama,War,Romance	English	USA	APPROVED	1940	05	1	108
7762	tt0078481	7	1753	0.7082109010288998	0.3385358602749906	0.7770700636942675	Comedy,Drama,Romance	English,Italian	USA	PG	1978	08	0	125
18454	tt0305357	4.7	68873	0.6551218953102667	0.2675585284280936	0.6220806794055201	Action,Adventure,Comedy,Crime	English,Mandarin,Spanish	USA	PG_13	2003	06	1	106
12894	tt0091419	6.7	31310	0.7117059371954062	0.3105590062111801	0.3312101910828026	Comedy,Musical	English	USA	PG_13	1986	12	1	94
2066	tt0094812	7	24372	0.717927680369717	0.30195891065456276	0.28520877565463554	Comedy,Romance,Sport	English	USA	R	1988	06	0	108
6396	tt0271885	6.1	973	0.643222265096143	0.2675585284280936	0.6226114649681528	Drama	English	USA	R	2002	07	0	101
17335	tt0107819	4.4	971	0.4920646692376149	0.19397993311036787	0.5624203821656051	Action,Adventure,Sci-Fi	English,German	USA	PG_13	1994	06	1	97
18575	tt0196857	5.2	7490	0.654249450841123	0.30195891065456276	0.28520877565463554	Comedy,Drama,Sport	English	USA	R	2000	01	1	124
15854	tt0417225	5.9	3580	0.5759736407170403	0.294314381270903	0.28025477707006374	Crime,Drama,Musical,Romance	English	USA	R	2006	08	1	121
17530	tt0099800	5.8	5444	0.5095854345891426	0.25083612040133774	0.19585987261146498	Comedy,Music,Romance	English	USA	R	1990	03	1	100
477	tt0054047	7.8	40354	0.7297128487057291	0.33612040133779253	0.32484076433121023	Action,Adventure,Drama,Thriller,Western	English,Spanish	USA	unrated	1960	10	1	128
10886	tt0034409	6.7	987	0.7420403980475176	0.37681159420289845	0.796815286624204	Comedy,Musical,Romance	English	USA	APPROVED	1941	09	0	88
10793	tt0051913	6.9	562	0.7741182532123843	0.3612040133779264	0.7985668789808918	Romance,Comedy	English	USA	APPROVED	1959	08	1	103
18213	tt0465624	5.2	37902	0.6489036444735574	0.30903010033444805	0.23566878980891723	Comedy,Crime,Drama,Romance,Sci-Fi,Thriller	English	USA	PG_13	2006	07	1	95
8652	tt0090774	6.6	1869	0.6759460948425646	0.3531772575250835	0.3081589323627541	Comedy	English	USA	PG_13	1986	12	0	108
2972	tt0120655	7.3	130330	0.7944230198754079	0.3612040133779263	0.36050955414012736	Adventure,Comedy,Fantasy	English	USA	R	1999	11	1	130
7730	tt0090110	6.9	2024	0.7515817688689239	0.3612040133779264	0.2898089171974522	Biography,Drama,Music,Musical	English	USA	PG_13	1985	10	0	115
2001	tt0362270	7.2	82405	0.7164947198786871	0.40022296544035674	0.8078556263269641	Adventure,Comedy,Drama	English,Icelandic,Filipino,Portuguese,French,Tagalog,German,Italian	USA	R	2004	12	1	119
16940	tt1092633	5.7	13244	0.6202832987244141	0.2809364548494983	0.6114649681528663	Comedy	English	USA	R	2009	08	1	89
18978	tt0098309	4.9	7938	0.6521674641765441	0.2653288740245262	0.5636942675159237	Comedy	English,French	USA	PG_13	1989	12	1	99
1322	tt0055019	7.8	1114	0.8361020468703649	0.2976588628762541	0.34394904458598724	Drama	English	USA	PG_13	1963	01	0	84
13099	tt0026714	6.9	1541	0.7824326185532058	0.8349042262085737	0.7597582884207088	Comedy,Fantasy,Romance	English	USA	unrated	1935	10	0	133
14512	tt0073240	5.9	2694	0.6856659647461517	0.3693794128576737	0.6878980891719746	Drama,Thriller,Action	English	USA	PG	1975	12	1	122
15830	tt0090966	6	8855	0.6634245878713395	0.3115942028985508	0.6802547770700637	Comedy	English	USA	R	1986	01	1	103
5072	tt0067756	6.7	11969	0.7405814298427765	0.334448160535117	0.7452229299363057	Adventure,Drama,Sci-Fi	English	USA	G	1972	03	1	89
