3768	tt0073029	6.6	225	0.7325349301397206	0.3812709030100333	0.7777777777777777	Biography,Drama	English	UK,USA	PG	1981	06	0	145
16970	tt0368933	5.3	24077	0.6251497005988023	0.2625418060200669	0.6405228758169935	Comedy,Drama,Family,Romance,Thriller	English	USA	G	2004	08	0	113
3542	tt1183665	6.6	6932	0.7134619649589709	0.3411371237458193	0.7516339869281046	Drama,Thriller	English	UK,Ireland,Spain,France,Switzerland	R	2011	03	1	104
4341	tt0091983	6.7	7785	0.7050320037287279	0.3585284280936454	0.30718954248366015	Comedy,Crime,Drama,Romance	English	USA	R	1986	11	1	114
13522	tt1143896	5.7	2909	0.6609447771124417	0.2809364548494983	0.27450980392156865	Biography,Crime,Drama,History,News	English	USA	R	2010	12	0	89
9253	tt0283999	5.7	361	0.6173578768389146	0.2809364548494983	0.6470588235294118	Action,Adventure,Drama,Family	English	USA	PG	2002	02	1	98
12436	tt0066482	5.8	1899	0.6387225548902195	0.2943143812709029	0.2875816993464052	Drama	English	USA	R	1971	02	0	110
18851	tt0084472	3	1036	0.36314038589487685	0.17391304347826086	0.303921568627451	Horror,Sci-Fi	English	USA	R	1982	03	1	85
11639	tt0045591	7	3728	0.7472166777555997	0.3461538461538461	0.35294117647058826	Comedy,Musical,Western	English	USA	APPROVED	1953	11	0	101
3024	tt0369672	7.1	16501	0.6870319006047547	0.374581939799331	0.8300653594771241	Drama	English	USA	R	2005	01	1	119
13308	tt0075161	6.2	643	0.7000998003992015	0.29765886287625415	0.7538126361655773	Drama,Mystery,Thriller	English	UK	R	1976	09	0	105
6689	tt0102820	6.5	4209	0.6635315228129599	0.334448160535117	0.7401960784313725	Crime,Drama	English	USA	R	1992	01	1	120
7843	tt0033563	7.4	40921	0.8363273453093812	0.8996655518394646	0.869281045751634	Animation,Family,Musical	English	USA	G	1941	10	1	64
1510	tt0053318	7.6	6613	0.8107623137563257	0.38684503901895206	0.7979302832244007	Drama,Mystery,Thriller	English	USA	unrated	1959	12	0	114
14743	tt0097116	6.1	2722	0.6553559547571524	0.28971571906354504	0.6928104575163399	Comedy,Romance	English	USA	PG_13	1989	02	1	109
10368	tt0088153	6.3	269	0.6602620156512371	0.281414237935977	0.3300653594771242	Drama,Music	English	USA	R	1984	10	1	94
1212	tt0038057	7.9	5817	0.8268859107182459	0.38275733927907835	0.934640522875817	Drama,Film-Noir	English	USA	APPROVED	1945	12	1	103
18826	tt0092809	4.7	848	0.5654912397427366	0.21404682274247488	0.2440087145969499	Sci-Fi,Horror	English	USA	R	1987	09	1	92
18345	tt0398913	4.7	27807	0.5194943446440452	0.22742474916387959	0.5065359477124183	Action,Adventure	English	USA,Germany,UK	PG_13	2006	09	0	87
17322	tt0397078	5.1	26089	0.5696385007762254	0.28177257525083604	0.5904139433551197	Comedy,Fantasy,Romance	English	USA	PG_13	2006	05	1	103
747	tt0119280	7.2	7515	0.742286367436068	0.3299888517279821	0.3420479302832244	Biography,Drama,History,Romance	English	UK,Ireland,USA	PG	1997	07	1	105
17990	tt0436339	5	20268	0.6262332477901341	0.2341137123745819	0.5555555555555556	Action,Adventure,Comedy,Family,Fantasy	English	USA	PG	2009	07	1	88
8267	tt0386588	6.6	140977	0.6572252320755314	0.2782608695652173	0.3333333333333333	Comedy,Romance	English	USA	PG_13	2005	02	1	118
3432	tt0025464	7	1617	0.78704409363092	0.3551231377318333	0.8159041394335512	Crime,Drama,Romance	English	USA	APPROVED	1934	05	1	93
17347	tt0106264	5.3	393	0.560878243512974	0.2541806020066889	0.2483660130718954	Crime,Drama	English	USA	R	1993	07	1	86
18138	tt0129280	5	7458	0.6182917907312255	0.2630992196209587	0.6736694677871148	Comedy	English	USA	PG_13	1999	04	1	90
1747	tt0066579	7.3	3349	0.7799341487964241	0.32274247491638786	0.8562091503267973	Drama,Romance	English	UK	R	1970	03	0	131
18430	tt0054240	2.7	1641	0.21490352628077175	0.0802675585284281	0.11764705882352942	Fantasy,Horror	English	USA	unrated	1965	06	0	92
1576	tt0416320	7.7	102150	0.7533650647423102	0.3721930243669374	0.3636788048552755	Crime,Drama,Thriller	English	UK,Luxembourg	R	2006	01	1	124
