3768	tt0073029	6.6	225	0.729442970822281	0.3511705685618728	0.7786259541984731	Biography,Drama	English	UK,USA	PG	1981	06	0	145
16970	tt0368933	5.3	24077	0.6355753000315333	0.2839768926725448	0.6412213740458015	Comedy,Drama,Family,Romance,Thriller	English	USA	G	2004	08	0	113
3542	tt1183665	6.6	6932	0.7115384615384615	0.3411371237458193	0.752453653217012	Drama,Thriller	English	UK,Ireland,Spain,France,Switzerland	R	2011	03	1	104
4341	tt0091983	6.7	7785	0.7039975350320177	0.3585284280936454	0.32061068702290074	Comedy,Crime,Drama,Romance	English	USA	R	1986	11	1	114
13522	tt1143896	5.7	2909	0.6787798408488063	0.2809364548494983	0.27480916030534347	Biography,Crime,Drama,History,News	English	USA	R	2010	12	0	89
9253	tt0283999	5.7	361	0.6134555100072341	0.2809364548494983	0.6477644492911668	Action,Adventure,Drama,Family	English	USA	PG	2002	02	1	98
12436	tt0066482	5.8	1899	0.6399204244031829	0.2943143812709029	0.2878953107960741	Drama	English	USA	R	1971	02	0	110
18851	tt0084472	3	1036	0.3935374969857728	0.1103678929765886	0.3042529989094874	Horror,Sci-Fi	English	USA	R	1982	03	1	85
11639	tt0045591	7	3728	0.7456301435081275	0.3487816531294792	0.3533260632497274	Comedy,Musical,Western	English	USA	APPROVED	1953	11	0	101
3024	tt0369672	7.1	16501	0.6901763420117146	0.374581939799331	0.8309705561613957	Drama	English	USA	R	2005	01	1	119
13308	tt0075161	6.2	643	0.6825817860300619	0.32329988851727975	0.7611777535441656	Drama,Mystery,Thriller	English	UK	R	1976	09	0	105
6689	tt0102820	6.5	4209	0.6690237922996544	0.334448160535117	0.7410032715376226	Crime,Drama	English	USA	R	1992	01	1	120
7843	tt0033563	7.4	40921	0.8368700265251989	0.8996655518394646	0.8702290076335878	Animation,Family,Musical	English	USA	G	1941	10	1	64
1510	tt0053318	7.6	6613	0.8086522672729567	0.38127090301003336	0.8009814612868046	Drama,Mystery,Thriller	English	USA	unrated	1959	12	0	114
14743	tt0097116	6.1	2722	0.6497362054391231	0.2926421404682273	0.693565976008724	Comedy,Romance	English	USA	PG_13	1989	02	1	109
10368	tt0088153	6.3	269	0.673076923076923	0.27728792946184244	0.3304252998909487	Drama,Music	English	USA	R	1984	10	1	94
1212	tt0038057	7.9	5817	0.8270841227737777	0.38281450990481086	0.9356597600872409	Drama,Film-Noir	English	USA	APPROVED	1945	12	1	103
