15566	tt1161418	5.7	5579	0.6269005847953217	0.31772575250836116	0.7189542483660131	Adventure,Comedy	English	USA	PG_13	2010	05	0	89
10997	tt0045917	6.4	3263	0.7135412605588046	0.3076923076923076	0.281045751633987	Horror,Sci-Fi	English	USA	APPROVED	1953	04	0	78
3012	tt0478311	7.2	185332	0.6901776045050898	0.3846153846153845	0.3213507625272331	Comedy,Drama,Romance	English	USA	R	2007	06	1	129
13678	tt0119365	6.2	1972	0.6443144899285249	0.3115942028985506	0.2777777777777778	Crime,Thriller	English	USA	R	1998	03	1	108
13721	tt0257019	5.3	772	0.5781217750257999	0.2541806020066889	0.5947712418300654	Drama	English	USA	R	2002	11	1	96
2389	tt0033238	7.6	4355	0.7872557938055016	0.3830951657038612	0.8594771241830065	Drama,War,Romance	English	USA	APPROVED	1940	05	1	108
7762	tt0078481	7	1753	0.7035062238020615	0.3390248195740186	0.7973856209150326	Comedy,Drama,Romance	English,Italian	USA	PG	1978	08	0	125
18454	tt0305357	4.7	68873	0.6371734892787525	0.3010033444816053	0.7222222222222222	Action,Adventure,Comedy,Crime	English,Mandarin,Spanish	USA	PG_13	2003	06	1	106
12894	tt0091419	6.7	31310	0.7061944985921593	0.31958379784466734	0.33986928104575165	Comedy,Musical	English	USA	PG_13	1986	12	1	94
2066	tt0094812	7	24372	0.7038114975548033	0.285953177257525	0.28571428571428575	Comedy,Romance,Sport	English	USA	R	1988	06	0	108
6396	tt0271885	6.1	973	0.650833874810483	0.2675585284280936	0.6627450980392156	Drama	English	USA	R	2002	07	0	101
17335	tt0107819	4.4	971	0.48864522417154	0.19397993311036787	0.5637254901960784	Action,Adventure,Sci-Fi	English,German	USA	PG_13	1994	06	1	97
18575	tt0196857	5.2	7490	0.6282693630758648	0.285953177257525	0.28571428571428575	Comedy,Drama,Sport	English	USA	R	2000	01	1	124
15854	tt0417225	5.9	3580	0.5543318171973143	0.294314381270903	0.28758169934640526	Crime,Drama,Musical,Romance	English	USA	R	2006	08	1	121
17530	tt0099800	5.8	5444	0.5065327135502574	0.25083612040133774	0.20098039215686275	Comedy,Music,Romance	English	USA	R	1990	03	1	100
477	tt0054047	7.8	40354	0.7159470979415578	0.33612040133779253	0.34248366013071896	Action,Adventure,Drama,Thriller,Western	English,Spanish	USA	unrated	1960	10	1	128
10886	tt0034409	6.7	987	0.7339051332033788	0.37681159420289845	0.8093681917211328	Comedy,Musical,Romance	English	USA	APPROVED	1941	09	0	88
10793	tt0051913	6.9	562	0.7601472817847089	0.3612040133779264	0.8199891067538126	Romance,Comedy	English	USA	APPROVED	1959	08	1	103
18213	tt0465624	5.2	37902	0.6339956015394612	0.3010033444816053	0.24183006535947713	Comedy,Crime,Drama,Romance,Sci-Fi,Thriller	English	USA	PG_13	2006	07	1	95
8652	tt0090774	6.6	1869	0.6530701754385965	0.3531772575250835	0.31797385620915036	Comedy	English	USA	PG_13	1986	12	0	108
